Dias,Numero de infectados,Casos novos nesse dia,Mortes,Imunes(curados),Imunidade de manada,Proporcao de contagio,Proporcao de nao infectados,Valores de R,Param_name,Params
369,1156,42,111,4845,0.048503839261580355,6112,0.93888,0.15150523560209425,,
370,1147,44,113,4894,0.04899536476218126,6154,0.93846,0.15323366915827105,,
371,1158,39,115,4925,0.04930670270811433,6198,0.93802,0.14891900613101,,
372,1148,53,116,4973,0.04978775379440151,6237,0.93763,0.1508738175404842,,
373,1161,48,118,5011,0.0501691996555936,6290,0.9371,0.14753577106518284,,
374,1153,43,119,5066,0.050720357225097865,6338,0.93662,0.14610287156831808,,
375,1149,41,120,5112,0.05118141770124149,6381,0.93619,0.14558846575771822,,
376,1145,46,121,5156,0.051622463180448344,6422,0.93578,0.14543755839302397,,
377,1148,51,121,5199,0.05205298411077404,6468,0.93532,0.14656771799628943,,
378,1153,48,122,5244,0.05250405494703538,6519,0.93481,0.14603466789384875,,
379,1153,52,122,5292,0.05298464126234005,6567,0.93433,0.14664230242119689,,
380,1162,59,122,5335,0.053415166503133826,6619,0.93381,0.14533917510197916,,
381,1178,33,123,5377,0.05383621854881504,6678,0.93322,0.14285714285714285,,
382,1163,40,125,5423,0.05429787234042553,6711,0.93289,0.13962151691253166,,
383,1153,37,125,5473,0.05479849812265332,6751,0.93249,0.1384980002962524,,
384,1151,42,125,5512,0.05518898623279099,6788,0.93212,0.13833235120801415,,
385,1154,56,126,5550,0.05557001822296093,6830,0.9317,0.14055636896046853,,
386,1169,52,126,5591,0.05598053547469812,6886,0.93114,0.1401394133023526,,
387,1176,48,129,5633,0.056402759559832184,6938,0.93062,0.13836840588065724,,
388,1184,36,130,5672,0.056793831981576046,6986,0.93014,0.1354136845118809,,
389,1167,30,130,5725,0.057324521878441975,7022,0.92978,0.1345770435773284,,
390,1161,44,133,5758,0.05765668338890725,7052,0.92948,0.13187748156551332,,
391,1158,42,133,5805,0.05812730932139746,7096,0.92904,0.13275084554678693,,
392,1155,48,133,5850,0.05857790861846256,7138,0.92862,0.13182964415802745,,
393,1150,41,134,5902,0.059099192918510804,7186,0.92814,0.12983579181742277,,
394,1149,35,137,5941,0.059491503359602654,7227,0.92773,0.1279922512799225,,
395,1141,46,137,5984,0.05992209326777685,7262,0.92738,0.12778848801982925,,
396,1143,43,139,6026,0.060343877990406664,7308,0.92692,0.12561576354679804,,
397,1143,39,139,6069,0.06077447652236609,7351,0.92649,0.12542511222962863,,
398,1142,41,140,6108,0.06116563188463849,7390,0.9261,0.12259810554803789,,
399,1131,39,140,6160,0.06168636090526738,7431,0.92569,0.12044139415960167,,
400,1121,49,141,6208,0.06216765639551768,7470,0.9253,0.1215528781793842,,
401,1126,38,142,6251,0.06259889042440266,7519,0.92481,0.11916478255087112,,
402,1121,39,145,6291,0.0630013519603425,7557,0.92443,0.11697763662829165,,
403,1115,36,145,6336,0.06345200540784136,7596,0.92404,0.11506055818852028,,
404,1099,50,146,6387,0.06396338654435475,7632,0.92368,0.11661425576519917,,
405,1100,41,149,6433,0.06442599473215091,7682,0.92318,0.11585524602967977,,
406,1089,46,149,6485,0.0649467706883256,7723,0.92277,0.11381587466010618,,
407,1075,37,152,6542,0.06551958977646022,7769,0.92231,0.11211224095765221,,
408,1080,31,153,6573,0.06583072100313479,7806,0.92194,0.11055598257750449,,
409,1072,39,154,6611,0.06621196642829959,7837,0.92163,0.11062906724511931,,
410,1074,43,155,6647,0.06657318844208523,7876,0.92124,0.11300152361604876,,
411,1074,56,156,6689,0.06699451143784303,7919,0.92081,0.111377699204445,,
412,1076,35,156,6743,0.0675353551540403,7975,0.92025,0.11021943573667711,,
413,1060,40,158,6792,0.06802748342380963,8010,0.9199,0.1066167290886392,,
414,1054,30,159,6837,0.06847888142146012,8050,0.9195,0.10645962732919255,,
415,1049,43,160,6871,0.06882011217948718,8080,0.9192,0.1073019801980198,,
416,1062,48,160,6901,0.06912059294871795,8123,0.91877,0.10587221469900283,,
417,1067,37,160,6944,0.06955128205128205,8171,0.91829,0.10598457961081875,,
418,1061,42,162,6985,0.0699633406117911,8208,0.91792,0.10587231968810916,,
419,1057,42,162,7031,0.07042408702097398,8250,0.9175,0.10448484848484849,,
420,1060,31,162,7070,0.07081471984615076,8292,0.91708,0.10504100337674867,,
421,1056,47,162,7105,0.07116528776618121,8323,0.91677,0.10356842484681004,,
422,1058,44,162,7150,0.0716160179490775,8370,0.9163,0.1009557945041816,,
423,1060,39,162,7192,0.07203669945311404,8414,0.91586,0.1018540527691942,,
424,1059,35,164,7230,0.07241876677751513,8453,0.91547,0.10150242517449426,,
425,1051,37,167,7270,0.07282161209219397,8488,0.91512,0.10014137606032045,,
426,1050,36,167,7308,0.07320224775374876,8525,0.91475,0.09794721407624633,,
427,1036,41,168,7357,0.0736938055933969,8561,0.91439,0.09846980492933069,,
428,1037,49,170,7395,0.07407592907943504,8602,0.91398,0.09962799348988607,,
429,1047,47,171,7433,0.07445732202065532,8651,0.91349,0.09883250491272685,,
430,1058,34,172,7468,0.07480867091397203,8698,0.91302,0.09783858358243275,,
431,1043,39,173,7516,0.07529025213619561,8732,0.91268,0.09596885020613834,,
432,1041,34,173,7557,0.07570096266541117,8771,0.91229,0.09440200661270094,,
433,1030,51,174,7601,0.07614248792899646,8805,0.91195,0.09642248722316865,,
434,1043,49,175,7638,0.07651389932381668,8856,0.91144,0.09609304426377598,,
435,1062,28,175,7668,0.07681442524417731,8905,0.91095,0.09511510387422796,,
436,1050,41,176,7707,0.07720588235294118,8933,0.91067,0.09470502630695175,,
437,1047,46,178,7749,0.07762817815711967,8974,0.91026,0.09371517717851571,,
438,1037,38,178,7805,0.07818917673458757,9020,0.9098,0.09490022172949002,,
439,1042,45,178,7838,0.078519765182024,9058,0.90942,0.09428129829984544,,
440,1046,45,179,7878,0.07892126907163824,9103,0.90897,0.0931561023838295,,
441,1057,35,183,7908,0.07922498171654127,9148,0.90852,0.09193266287713162,,
442,1050,35,183,7950,0.07964575172565795,9183,0.90817,0.08951323097027115,,
443,1037,37,183,7998,0.08012663173607702,9218,0.90782,0.09004122369277501,,
444,1036,45,186,8033,0.08047969222754323,9255,0.90745,0.09130199891950297,,
445,1041,42,187,8072,0.08087122919860139,9300,0.907,0.09021505376344086,,
446,1042,34,188,8112,0.08127279285055905,9342,0.90658,0.0905587668593449,,
447,1044,40,189,8143,0.08158419412689984,9376,0.90624,0.08905716723549488,,
448,1035,37,191,8190,0.0820567283511507,9416,0.90584,0.08708581138487681,,
449,1030,34,192,8231,0.08246833921128567,9453,0.90547,0.08822596001269438,,
450,1026,40,192,8269,0.08284907021481244,9487,0.90513,0.08790977126594286,,
451,1030,41,193,8304,0.0832005771138297,9527,0.90473,0.08785556838459116,,
452,1036,34,193,8339,0.08355125392006572,9568,0.90432,0.08821070234113712,,
453,1034,40,194,8374,0.08390277137647036,9602,0.90398,0.08748177463028536,,
454,1033,46,194,8415,0.08431356832254575,9642,0.90358,0.08535573532462144,,
455,1032,40,194,8462,0.08478448189487606,9688,0.90312,0.08495045417010735,,
456,1024,52,195,8509,0.08525624968688944,9728,0.90272,0.0854235197368421,,
457,1040,46,198,8542,0.085589467144947,9780,0.9022,0.08629856850715746,,
458,1047,44,198,8581,0.08598024087693633,9826,0.90174,0.08670873193568085,,
459,1057,34,199,8614,0.08631176040320238,9870,0.9013,0.08429584599797366,,
460,1041,35,200,8663,0.08680360721442885,9904,0.90096,0.08471324717285945,,
461,1027,47,200,8712,0.08729458917835671,9939,0.90061,0.08703088841935809,,
462,1047,48,200,8739,0.08756513026052104,9986,0.90014,0.08792309232926096,,
463,1052,54,202,8780,0.08797771498426822,10034,0.89966,0.08530994618297788,,
464,1060,33,202,8826,0.0884386460650514,10088,0.89912,0.08495241871530532,,
465,1055,33,202,8864,0.08881941521874186,10121,0.89879,0.08200770674834502,,
466,1042,41,203,8909,0.08927122057777288,10154,0.89846,0.08272601930273783,,
467,1039,52,204,8952,0.08970299410798029,10195,0.89805,0.08523786169691025,,
468,1053,48,207,8987,0.09005641678274028,10247,0.89753,0.08587879379330536,,
469,1067,37,207,9021,0.09039712204262824,10295,0.89705,0.0847013113161729,,
470,1068,29,208,9056,0.09074875741542408,10332,0.89668,0.08362369337979095,,
471,1053,46,208,9100,0.09118967452300786,10361,0.89639,0.08300357108387221,,
472,1057,34,208,9142,0.09161054994388328,10407,0.89593,0.08398193523589892,,
473,1058,39,208,9175,0.09194123777457111,10441,0.89559,0.08342112824442104,,
474,1056,43,210,9214,0.09233390119250426,10480,0.8952,0.08301526717557252,,
475,1062,37,211,9250,0.09269558769002595,10523,0.89477,0.08296113275681839,,
476,1064,41,212,9284,0.09303723894656672,10560,0.8944,0.08304924242424243,,
477,1064,43,213,9324,0.09343902512351308,10601,0.89399,0.08131308367135176,,
478,1064,42,215,9365,0.09385178132985919,10644,0.89356,0.08248778654641112,,
479,1070,40,218,9398,0.09418532400633381,10686,0.89314,0.08122777465843159,,
480,1068,37,220,9438,0.09458809380637402,10726,0.89274,0.08036546708931568,,
481,1058,47,221,9484,0.09505006063400115,10763,0.89237,0.08129703614233949,,
482,1067,37,222,9521,0.0954218364769789,10810,0.8919,0.07955596669750231,,
483,1055,38,222,9570,0.09591292669726793,10847,0.89153,0.07928459481884392,,
484,1048,39,222,9615,0.09636392791998236,10885,0.89115,0.07873220027560864,,
485,1044,40,223,9657,0.09678583240626597,10924,0.89076,0.07808495056755767,,
486,1048,32,225,9691,0.09712853921322977,10964,0.89036,0.07789128055454214,,
487,1045,36,225,9726,0.09747932848910047,10996,0.89004,0.0774827209894507,,
488,1033,34,226,9773,0.09795137009641791,11032,0.88968,0.07568890500362582,,
489,1021,39,226,9819,0.0984124120512358,11066,0.88934,0.0731068136634737,,
490,1007,33,227,9871,0.09893458150000502,11105,0.88895,0.07348041422782531,,
491,1008,38,227,9903,0.09925530955268459,11138,0.88862,0.0724546597234692,,
492,1011,32,229,9936,0.09958805664972788,11176,0.88824,0.07283464566929133,,
493,1002,41,229,9977,0.09999899770474387,11208,0.88792,0.07298358315488937,,
494,993,34,230,10026,0.10049112959807557,11249,0.88751,0.07236198773224287,,
495,980,40,230,10073,0.10096221309010725,11283,0.88717,0.07054861295754675,,
496,983,30,231,10109,0.10132405857530896,11323,0.88677,0.0710942329771262,,
497,984,43,232,10137,0.10160572528265577,11353,0.88647,0.06905663701224346,,
498,980,34,233,10183,0.10206781801597722,11396,0.88604,0.07002457002457002,,
499,982,38,233,10215,0.10238856535728247,11430,0.8857,0.06929133858267716,,
500,981,36,233,10254,0.10277947617949823,11468,0.88532,0.06871294035577258,,
501,974,31,234,10296,0.1032014914900868,11504,0.88496,0.06797635605006955,,
502,969,36,234,10332,0.10356233586592627,11535,0.88465,0.06736020806241873,,
503,965,35,234,10372,0.10396327406130346,11571,0.88429,0.06576786794572638,,
504,956,34,235,10415,0.10439532902320453,11606,0.88394,0.06453558504221954,,
505,947,31,236,10457,0.10481736899081834,11640,0.8836,0.06305841924398625,,
506,937,27,237,10497,0.10521936990667882,11671,0.88329,0.06297660868820153,,
507,927,29,239,10532,0.10557231783963673,11698,0.88302,0.06095058984441785,,
508,908,29,240,10579,0.10604450681635927,11727,0.88273,0.06148204997015434,,
509,897,35,243,10616,0.10641859719117455,11756,0.88244,0.06184076216400136,,
510,896,26,243,10652,0.10677947412211675,11791,0.88209,0.06131795437197863,,
511,883,30,244,10690,0.10716147399655158,11817,0.88183,0.05965981213505966,,
512,873,19,245,10729,0.1075535060899203,11847,0.88153,0.058833459947666075,,
513,859,27,247,10760,0.10786643008230329,11866,0.88134,0.05814933423226024,,
514,852,27,247,10794,0.10820727196174551,11893,0.88107,0.05768098881695115,,
515,843,33,249,10828,0.10855029022265442,11920,0.8808,0.05620805369127517,,
516,837,20,249,10867,0.10894126374672936,11953,0.88047,0.054630636660252654,,
517,824,28,249,10900,0.1092720874978697,11973,0.88027,0.05362064645452268,,
518,816,20,250,10935,0.10962406015037594,12001,0.87999,0.05174568785934505,,
519,804,25,250,10967,0.10994486215538847,12021,0.87979,0.050162216121786875,,
520,790,26,251,11005,0.11032692057063229,12046,0.87954,0.04914494437987714,,
521,783,20,251,11038,0.11065775095489679,12072,0.87928,0.04837640821736249,,
522,763,20,251,11078,0.11105875748127801,12092,0.87908,0.04846179292093947,,
523,753,26,251,11108,0.11135951237606392,12112,0.87888,0.04714332892998679,,
524,735,30,252,11151,0.11179171512210771,12138,0.87862,0.04597132970835393,,
525,733,17,252,11183,0.11211252355936961,12168,0.87832,0.045364891518737675,,
526,713,27,252,11220,0.11248345831495368,12185,0.87815,0.04579400902749282,,
527,704,23,253,11255,0.11283547374858392,12212,0.87788,0.04487389452997052,,
528,695,24,254,11286,0.11314739438172959,12235,0.87765,0.0429914180629342,,
529,683,15,255,11321,0.1134994235300015,12259,0.87741,0.042662533648747857,,
530,664,27,255,11355,0.11384029274650359,12274,0.87726,0.04171419260224866,,
531,655,21,257,11389,0.11418345147027861,12301,0.87699,0.04146004389887001,,
532,644,25,258,11420,0.1144953981271681,12322,0.87678,0.040983606557377046,,
533,642,29,259,11446,0.11475722120291555,12347,0.87653,0.04138657163683486,,
534,642,28,259,11475,0.11504797425331609,12376,0.87624,0.04072398190045249,,
535,641,21,259,11504,0.11533872730371662,12404,0.87596,0.03901967107384715,,
536,628,11,259,11538,0.11567961019039312,12425,0.87575,0.03847082494969819,,
537,611,25,261,11564,0.11594261021265503,12436,0.87564,0.03924091347700225,,
538,607,29,261,11593,0.1162333690933336,12461,0.87539,0.039081935639194286,,
539,616,21,262,11612,0.11642503358800056,12490,0.8751,0.039631705364291434,,
540,611,31,262,11638,0.11668571657743287,12511,0.87489,0.03980497162497003,,
541,615,25,263,11664,0.11694757211466156,12542,0.87458,0.038909264870036674,,
542,609,24,263,11695,0.11725838956455478,12567,0.87433,0.03946844911275563,,
543,613,28,263,11715,0.11745891695158266,12591,0.87409,0.040584544515924074,,
544,612,39,264,11743,0.11774083580652923,12619,0.87381,0.04089072034234092,,
545,633,28,264,11761,0.11792131226437796,12658,0.87342,0.04131774371938695,,
546,636,14,264,11786,0.11817197401139007,12686,0.87314,0.04059593252404225,,
547,624,13,265,11811,0.11842382313129794,12700,0.873,0.040078740157480315,,
548,617,23,265,11831,0.11862435453952976,12713,0.87287,0.04098167230394085,,
549,621,29,265,11850,0.11881485937734998,12736,0.87264,0.04059359296482412,,
550,623,22,266,11876,0.11907674413941083,12765,0.87235,0.04026635330983157,,
551,614,25,267,11906,0.11937874123910842,12787,0.87213,0.04004066630171268,,
552,623,16,267,11922,0.11953916958278604,12812,0.87188,0.03933812051201998,,
553,612,18,267,11949,0.11980989241274202,12828,0.87172,0.03858746492048644,,
554,607,19,267,11972,0.1200405081567786,12846,0.87154,0.03861124085318387,,
555,601,22,268,11996,0.12028235671599888,12865,0.87135,0.03917605907500971,,
556,608,21,268,12011,0.12043275979625397,12887,0.87113,0.037634825793435245,,
557,602,13,269,12037,0.12069466865869188,12908,0.87092,0.037728540440037185,,
558,594,16,269,12058,0.12090523508237158,12921,0.87079,0.03637489358408792,,
559,585,6,269,12083,0.12115590939627598,12937,0.87063,0.03555692973641494,,
560,563,24,269,12111,0.12143666462784891,12943,0.87057,0.03430425712740477,,
561,560,13,270,12137,0.12169858618269327,12967,0.87033,0.033392457777435026,,
562,551,9,271,12158,0.12191037712200062,12980,0.8702,0.03258859784283513,,
563,550,11,271,12168,0.12201064885840628,12989,0.87011,0.03087227654168912,,
564,536,12,271,12193,0.12226132819942043,13000,0.87,0.029,,
565,517,10,273,12222,0.12255457398698447,13012,0.86988,0.028358438364586534,,
566,506,10,273,12243,0.12276514885637792,13022,0.86978,0.026724005529104592,,
567,485,15,274,12273,0.1230672041393418,13032,0.86968,0.02608962553713935,,
568,474,9,275,12298,0.12331912760090248,13047,0.86953,0.02544646278838047,,
569,459,4,275,12322,0.12355978942090749,13056,0.86944,0.0234375,,
570,434,8,276,12350,0.12384180337732141,13060,0.8694,0.021592649310872895,,
571,403,4,276,12389,0.12423288275640769,13068,0.86932,0.02004897459442914,,
572,378,9,277,12417,0.12451490629042447,13072,0.86928,0.020348837209302327,,
573,374,15,277,12430,0.12464526739067217,13081,0.86919,0.021022857579695742,,
574,376,13,277,12443,0.12477562849091985,13096,0.86904,0.02038790470372633,,
575,366,9,278,12465,0.12499749303062514,13109,0.86891,0.01807918224120833,,
576,345,2,279,12494,0.12528955786644738,13118,0.86882,0.0171520048787925,,
577,326,6,279,12515,0.12550014540568186,13120,0.8688,0.016082317073170732,,
578,308,7,279,12539,0.12574081687909267,13126,0.86874,0.01592259637360963,,
579,299,17,279,12555,0.1259012645280332,13133,0.86867,0.015914109495164853,,
580,298,13,279,12573,0.12608176813309133,13150,0.8685,0.01596958174904943,,
581,293,6,279,12591,0.12626227173814944,13163,0.86837,0.014738281546759857,,
582,278,2,279,12612,0.12647285927738391,13169,0.86831,0.013820335636722606,,
583,259,3,279,12633,0.12668344681661836,13171,0.86829,0.013438615139321236,,
584,250,3,279,12645,0.12680378255332378,13174,0.86826,0.013056019432214969,,
585,237,10,280,12660,0.1269554753309266,13177,0.86823,0.013128936783789937,,
586,241,3,280,12666,0.1270156438026474,13187,0.86813,0.012360658224008492,,
587,220,9,280,12690,0.1272563176895307,13190,0.8681,0.011902956785443519,,
588,216,3,281,12702,0.12737793198888878,13199,0.86801,0.011364497310402304,,
589,210,4,282,12710,0.12745943560841574,13202,0.86798,0.011513407059536435,,
590,203,6,282,12721,0.12756974668565355,13206,0.86794,0.011358473421172195,,
591,198,4,282,12732,0.12768005776289135,13212,0.86788,0.011353315168029064,,
592,192,7,282,12742,0.12778034056038026,13216,0.86784,0.010971549636803874,,
593,189,4,282,12752,0.12788062335786918,13223,0.86777,0.010133857672237767,,
594,178,5,282,12767,0.12803104755410258,13227,0.86773,0.009601572541014592,,
595,175,5,282,12775,0.1281112737920937,13232,0.86768,0.00959794437726723,,
596,176,4,282,12779,0.12815138691108927,13237,0.86763,0.00936768149882904,,
597,172,4,282,12787,0.1282316131490804,13241,0.86759,0.00921380560380636,,
598,172,2,282,12791,0.12827172626807598,13245,0.86755,0.008984522461306153,,
599,165,3,282,12800,0.128361980785816,13247,0.86753,0.008605722050275533,,
